t,value
1717393025,163577856
1717393055,168820736
1717393085,170917888
1717393115,176160768
1717393145,178257920
1717393175,182452224
1717393205,184549376
1717393235,189792256
1717393265,191889408
1717393295,197132288
1717393325,198180864
1717393355,203423744
1717393385,205520896
1717393415,211812352
1717393445,213909504
1717393475,218103808
1717393505,221249536
1717393535,225443840
1717393565,227540992
1717393595,232783872
1717393625,234881024
1717393655,240123904
1717393685,241172480
1717393715,246415360
1717393745,248512512
1717393775,253755392
1717393805,255852544
1717393835,261095424
1717393865,263192576
1717393895,267386880
1717393925,269484032
1717393955,274726912
1717393985,276824064
1717394015,282066944
1717394046,284164096
1717394076,289406976
1717394106,291504128
1717394136,296747008
1717394166,297795584
1717394196,4194304
1717394226,6291456
1717394256,11534336
1717394286,13631488
1717394316,17825792
1717394346,20971520
1717394376,25165824
1717394406,27262976
1717394436,32505856
1717394466,34603008
1717394496,39845888
1717394526,41943040
1717394556,46137344
1717394586,48234496
1717394616,54525952
1717394646,56623104
1717394676,61865984
1717394706,63963136
1717394736,68157440
1717394766,70254592
1717394796,75497472
1717394826,77594624
1717394856,81788928
1717394886,83886080
1717394916,89128960
1717394946,91226112
1717394976,96468992
1717395006,98566144
1717395036,102760448
1717395066,105906176
1717395096,110100480
1717395126,112197632
1717395156,117440512
1717395186,118489088
1717395216,124780544
1717395246,126877696
1717395276,131072000
1717395306,134217728
1717395336,138412032
1717395366,140509184
1717395396,145752064
1717395426,147849216
1717395456,153092096
1717395486,155189248
1717395516,160432128
1717395546,162529280
1717395576,166723584
1717395606,168820736
1717395636,174063616
1717395666,176160768
1717395696,180355072
1717395726,182452224
1717395756,187695104
1717395786,189792256
1717395816,195035136
1717395846,198180864
1717395876,202375168
1717395906,204472320
1717395936,208666624
1717395966,211812352
1717395996,217055232
1717396026,218103808
1717396056,223346688
1717396086,225443840
1717396117,230686720
1717396147,232783872
1717396177,236978176
1717396207,239075328
1717396237,244318208
1717396267,246415360
1717396297,251658240
1717396327,253755392
1717396357,258998272
1717396387,261095424
1717396417,267386880
1717396447,268435456
1717396477,273678336
1717396507,275775488
1717396537,279969792
1717396567,282066944
1717396597,287309824
1717396627,289406976
1717396657,294649856
1717396687,296747008
1717396717,300941312
1717396747,2097152
1717396777,7340032
1717396807,9437184
1717396837,14680064
1717396867,16777216
1717396897,22020096
1717396927,24117248
1717396957,29360128
1717396987,30408704
1717397017,35651584
1717397047,38797312
1717397077,42991616
1717397107,45088768
1717397137,50331648
1717397167,52428800
1717397197,58720256
1717397227,59768832
1717397257,65011712
1717397287,67108864
1717397317,71303168
1717397347,73400320
1717397377,78643200
1717397407,80740352
1717397437,84934656
1717397467,88080384
1717397497,93323264
1717397528,95420416
1717397558,99614720
1717397588,101711872
1717397618,108003328
1717397648,110100480
1717397678,115343360
1717397708,117440512
1717397738,121634816
1717397768,123731968
1717397798,128974848
1717397828,131072000
1717397858,135266304
1717397888,137363456
1717397918,143654912
1717397948,144703488
1717397978,149946368
1717398008,152043520
1717398038,156237824
1717398068,159383552
1717398098,163577856
1717398128,165675008
1717398158,170917888
