t,value
1717387383,9
1717387413,9
1717387443,9
1717387473,9
1717387503,9
1717387533,9
1717387563,9
1717387593,9
1717387623,9
1717387653,9
1717387683,9
1717387713,9
1717387743,9
1717387773,9
1717387803,9
1717387833,9
1717387863,9
1717387893,9
1717387923,9
1717387953,9
1717387983,9
1717388013,9
1717388043,9
1717388073,9
1717388103,9
1717388133,9
1717388163,9
1717388193,9
1717388223,9
1717388253,9
1717388283,9
1717388313,9
1717388343,9
1717388373,9
1717388403,9
1717388433,9
1717388463,9
1717388493,9
1717388523,9
1717388553,9
1717388583,9
1717388613,9
1717388643,9
1717388673,9
1717388703,9
1717388733,9
1717388763,9
1717388793,9
1717388823,9
1717388853,9
1717388883,9
1717388913,9
1717388943,9
1717388973,9
1717389003,9
1717389034,9
1717389064,9
1717389094,9
1717389124,9
1717389154,9
1717389184,9
1717389214,9
1717389244,9
1717389274,9
1717389304,9
1717389334,9
1717389364,9
1717389394,9
1717389424,9
1717389454,9
1717389484,9
1717389514,9
1717389544,9
1717389574,9
1717389604,9
1717389634,9
1717389664,9
1717389694,9
1717389724,9
1717389754,9
1717389784,9
1717389814,9
1717389844,9
1717389874,9
1717389904,9
1717389934,9
1717389964,9
1717389994,9
1717390024,9
1717390054,9
1717390084,9
1717390114,9
1717390144,9
1717390174,9
1717390204,9
1717390234,9
1717390264,9
1717390294,9
1717390324,9
1717390354,9
1717390384,9
1717390414,9
1717390444,9
1717390474,9
1717390504,9
1717390534,9
1717390564,9
1717390594,9
1717390624,9
1717390654,9
1717390684,9
1717390714,9
1717390744,9
1717390774,9
1717390804,9
1717390834,9
1717390864,9
1717390894,9
1717390924,9
1717390954,9
1717390984,9
1717391014,9
1717391044,9
1717391074,9
1717391104,9
1717391134,9
1717391164,9
1717391194,9
1717391224,9
1717391254,9
1717391284,9
1717391314,9
1717391344,9
1717391374,9
1717391404,9
1717391434,9
1717391464,9
1717391494,9
1717391524,9
1717391554,9
1717391584,9
1717391614,9
1717391644,9
1717391675,9
1717391705,9
1717391735,9
1717391765,9
1717391795,9
1717391825,9
1717391855,9
1717391885,9
1717391915,9
1717391945,9
1717391975,9
1717392005,9
1717392035,9
1717392065,9
1717392095,9
1717392125,9
1717392155,9
1717392185,9
1717392215,9
1717392245,9
1717392275,9
1717392305,9
1717392335,9
1717392365,9
1717392395,9
1717392425,9
1717392455,9
1717392485,9
1717392515,9
1717392545,9
1717392575,9
1717392605,9
1717392635,9
1717392665,9
1717392695,9
1717392725,9
1717392755,9
1717392785,9
1717392815,9
1717392845,9
1717392875,9
1717392905,9
1717392935,9
1717392965,9
1717392995,9
1717393025,9
1717393055,9
1717393085,9
1717393115,9
1717393145,9
1717393175,9
1717393205,9
1717393235,9
1717393265,9
1717393295,9
1717393325,9
1717393355,9
1717393385,9
1717393415,9
1717393445,9
1717393475,9
1717393505,9
1717393535,9
1717393565,9
1717393595,9
1717393625,9
1717393655,9
1717393685,9
1717393715,9
1717393745,9
1717393775,9
1717393805,9
1717393835,9
1717393865,9
1717393895,9
1717393925,9
1717393955,9
1717393985,9
1717394015,9
1717394046,9
1717394076,9
1717394106,9
1717394136,9
1717394166,9
1717394196,9
1717394226,9
1717394256,9
1717394286,9
1717394316,9
1717394346,9
1717394376,9
1717394406,9
1717394436,9
1717394466,9
1717394496,9
1717394526,9
1717394556,9
1717394586,9
1717394616,9
1717394646,9
1717394676,9
1717394706,9
1717394736,9
1717394766,9
1717394796,9
1717394826,9
1717394856,9
1717394886,9
1717394916,9
1717394946,9
