t,value
1717380390,1332441
1717380420,1332441
1717380450,1332441
1717380480,1332441
1717380510,1332441
1717380540,1332441
1717380570,1332441
1717380600,1332441
1717380630,1332441
1717380660,1332441
1717380690,1332441
1717380720,1332441
1717380750,1332441
1717380780,1332441
1717380810,1332441
1717380840,1332441
1717380870,1332441
1717380900,1332441
1717380930,1332441
1717380960,1332441
1717380990,1332441
1717381020,1332441
1717381050,1332441
1717381080,1332441
1717381110,1332441
1717381140,1332441
1717381170,1332441
1717381200,1332441
1717381230,1332441
1717381260,1332441
1717381290,1332441
1717381320,1332441
1717381350,1332441
1717381380,1332441
1717381410,1332441
1717381440,1332441
1717381470,1332441
1717381500,1332441
1717381530,1332441
1717381560,1332441
1717381590,1332441
1717381620,1332441
1717381650,1332441
1717381681,1332441
1717381711,1332441
1717381741,1332441
1717381771,1332441
1717381801,1332441
1717381831,1332441
1717381861,1332441
1717381891,1332441
1717381921,1332441
1717381951,1332441
1717381981,1332441
1717382011,1332441
1717382041,1332441
1717382071,1332441
1717382101,1332441
1717382131,1332441
1717382161,1332441
1717382191,1332441
1717382221,1332441
1717382251,1332441
1717382281,1332441
1717382311,1332441
1717382341,1332441
1717382371,1332441
1717382401,1332441
1717382431,1332441
1717382461,1332441
1717382491,1332441
1717382521,1332441
1717382551,1332441
1717382581,1332441
1717382611,1332441
1717382641,1332441
1717382671,1332441
1717382701,1332441
1717382731,1332441
1717382761,1332441
1717382791,1332441
1717382821,1332441
1717382851,1332441
1717382881,1332441
1717382911,1332441
1717382941,1332441
1717382971,1332441
1717383001,1332441
1717383031,1332441
1717383061,1332441
1717383091,1332441
1717383121,1332441
1717383151,1332441
1717383181,1332441
1717383211,1332441
1717383241,1332441
1717383271,1332441
1717383301,1332441
1717383331,1332441
1717383361,1332441
1717383391,1332441
1717383421,1332441
1717383451,1332441
1717383481,1332441
1717383511,1332441
1717383541,1332441
1717383571,1332441
1717383601,1332441
1717383631,1332441
1717383661,1332441
1717383691,1332441
1717383721,1332441
1717383751,1332441
1717383781,1332441
1717383811,1332441
1717383841,1332441
1717383871,1332441
1717383901,1332441
1717383931,1332441
1717383961,1332441
1717383991,1332441
1717384021,1332441
1717384051,1332441
1717384081,1332441
1717384111,1332441
1717384141,1332441
1717384171,1332441
1717384202,1332441
1717384232,1332441
1717384262,1332441
1717384292,1332441
1717384322,1332441
1717384352,1332441
1717384382,1332441
1717384412,1332441
1717384442,1332441
1717384472,1332441
1717384502,1332441
1717384532,1332441
1717384562,1332441
1717384592,1332441
1717384622,1332441
1717384652,1332441
