t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1717306623,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717306653,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717306683,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717306713,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717306743,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717306773,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717306803,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717306833,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717306863,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717306893,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717306923,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717306953,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717306983,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307013,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307043,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307073,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307103,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307133,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307163,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307193,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307224,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307254,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307284,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307314,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307344,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307374,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307404,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307434,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307464,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307494,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307524,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307554,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307584,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307614,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307644,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307674,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307704,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307734,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307764,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307794,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307824,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307854,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307884,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307914,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307944,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717307974,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308004,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308034,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308064,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308094,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308124,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308154,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308184,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308214,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308244,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308274,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308304,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308334,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308364,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308394,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308424,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308454,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308485,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308515,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308545,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308575,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308605,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308635,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308665,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308695,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308725,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308755,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308785,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308815,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308845,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308875,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308905,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308935,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308965,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717308995,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309025,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309055,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309085,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309115,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309145,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309175,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309205,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309235,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309265,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309295,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309325,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309355,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309385,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309415,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309445,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309475,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309505,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309535,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309565,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309595,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309625,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309655,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309685,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309715,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309745,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309775,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309805,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309835,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309865,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309895,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309925,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309955,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717309985,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310015,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310045,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310075,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310106,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310136,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310166,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310196,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310226,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310256,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310286,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310316,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310346,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310376,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310406,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310436,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310466,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310496,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310526,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310556,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310586,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310616,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310646,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310676,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310706,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310736,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310766,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310796,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310826,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310856,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310886,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310916,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310946,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717310976,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311006,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311036,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311066,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311096,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311126,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311156,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311186,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311216,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311246,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311276,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311306,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311336,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311366,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311396,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311426,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311456,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311486,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311516,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311546,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311576,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311606,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311636,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311666,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311696,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311726,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311756,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311786,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311816,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311846,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311876,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311906,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311936,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311966,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717311996,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
1717312026,1533,1386,6.531128,0,58.207131,3.000000,4.000000,12.000000,16.000000,22.420000,1380.635000
